Class_label,Alcohol,Malic_acid,Ash,Alcalinity_of_ash,Magnesium,Total_phenols,Flavanoids,Nonflavanoid_phenols,Proanthocyanins,Color_intensity,Hue,OD280_OD315,Proline
3,13.3729224807029,2.3360916352971586,2.444812208892818,19.950081073906468,99.15333738367946,1.9203650691216279,0.7927615760187033,0.4007252698526088,1.1705404705867009,6.905341052969378,0.6529988970117871,1.566129732426475,926.341609566401
1,13.77476563938591,1.5599345285207562,2.59702698511645,14.35027272224969,104.71260248620662,2.919395116929853,3.453283727334049,0.34692919024711116,1.1352433775502488,2.0322196907227816,1.2388747550657913,3.395973528146122,888.687390935156
1,15.12067313824712,2.4838329209117873,2.197913230615417,18.677949557670914,95.19938850930171,3.359475838470018,4.045907932686812,0.22434541453186313,2.555095767886139,6.471140513415216,1.1750884223992286,4.459819228204684,1034.0828344751703
1,14.1670333741136,1.8069546139570072,2.541652092141688,15.513997181343292,107.32972127081526,2.737253024641227,4.054359496727023,0.31035366746409704,2.1295698102111373,4.590920517240774,0.9917351286298509,2.8758604322826575,1218.9966691473278
3,12.137138098160356,2.3241202539453427,2.264755825291068,23.819496948645526,102.15616480638087,1.7651795610017194,1.1558861237322282,0.4276365390440543,1.3505673459744,6.842339767566216,0.7165362349399628,1.4235861906509037,155.18592276920202
3,13.096839764802192,1.474146736201557,2.5120111927379205,21.546602090922022,83.51014174580015,1.54394800609806,0.4665727455960493,0.4687257059377262,1.692562160568332,0.0,0.7015026079147416,1.609541569950678,749.2259546020389
2,13.226216205983762,2.0717169136399045,2.9126055665946913,21.5536815835772,98.03033336907492,2.0430771093306492,2.197484860491066,0.34627771472575103,1.9369732515774094,5.29253867992506,0.9435411593441256,2.1211972164720665,223.71575642278242
3,13.057947836738409,5.104207688763926,2.5452430804483184,24.08069078077666,112.7096570243794,1.7190093400230324,0.8748457541844061,0.3844113294109085,1.096213771830262,9.890869675029641,0.8103884437168816,1.6186436387003602,535.0138504133804
1,14.867111817179547,2.5489100436846583,2.2318058460481796,16.552249918010144,96.33168336381223,1.927352177563538,3.83208334372911,0.4427533312376104,0.9489740498029838,6.813569859654502,0.9689100403229443,2.8387547390400067,933.7981558949668
2,13.056917194928536,1.1732049114305392,1.8276749066448654,25.254454397531326,89.50642186877423,2.074550171114274,3.0695817235498124,0.4100607008460594,1.8133850083199878,7.733304736700189,0.9592129946581843,3.408868873006305,520.9510606088422
2,11.468873376842085,2.5427739050625697,1.93450948667964,18.15661167127601,126.54635922003396,2.107031503587793,2.2587259974211977,0.43830609576198787,1.8328841251065764,3.6638461883900244,1.0701457102712848,4.2499468835858165,502.9538488657271
2,12.811875361908521,3.7767073257360337,2.4093391737445295,19.03996441677122,104.63124399626463,2.80869993351477,2.698951992274076,0.4056546627996568,2.1126705978986857,5.721977092700259,1.182037489014128,3.249764635926096,485.76246139025386
3,13.357844597466128,3.1734571605765205,2.5221616546319563,23.58731262798485,80.35591341009813,2.253909706866387,0.0751284451446601,0.5329291583907492,1.61561384925793,2.65430233588756,0.6489185712045414,1.1934899458661883,579.9500832148516
1,12.888264752707496,2.3856980183456717,2.3278594882178627,16.297848688018878,99.462493422218,4.062503601775899,2.9675825532411007,0.20538312568352796,2.4593305402301686,2.7464764780660698,1.0892409033006658,1.8374243157617525,721.1542318683536
2,11.758889446158422,2.9220423495365226,2.1892616705583317,17.715811167293896,103.73460300952587,1.7248272898328398,2.1205722448794635,0.35917929030202167,2.1220888272574734,4.318890430417505,1.0272470345380342,3.3461267905441634,730.2625851957182
2,12.417624413116235,1.5629721609166776,1.9999988360118715,20.52772056937489,77.09537796151835,0.6324707389129118,2.418688657035098,0.44135413569775755,0.4321631065844993,1.3203439764859262,1.0981069687105718,4.052772417735668,515.2646121050391
3,12.55776086004003,2.95812770324759,1.9812770666092427,21.922152940160334,99.32306735292651,1.320481002329996,1.0734756374259342,0.5243813123863903,0.6312784488271693,4.046046938879252,0.6130857650212701,1.2664426355120995,779.429694808964
1,13.337865669361014,1.2971542173228354,2.483414650092217,16.390007184273653,123.53063985950013,1.0903599264606119,3.9841863037686647,0.3896868153998103,0.4900946419624581,4.748672285496805,1.0079982787605892,2.2128920475918816,880.210977286237
2,12.10764794441286,1.9568858389945307,2.3004310143047904,13.42060553946287,90.7567425454589,1.8417285060811888,1.3688173927767118,0.334700973640264,2.470866398156266,4.6545025797593595,0.9671703111238924,3.2063721853730103,731.6988035440023
1,13.340577836571073,1.231695274597687,2.50308595612149,14.574284328186272,111.00632899781641,1.7162948212030251,3.9268231863395924,0.32780779859304343,2.0741002193334355,7.770535443395772,1.2931664222247607,3.8597716442123287,572.9873471451546
1,14.045569276163961,1.446275447196025,2.279111512975385,17.6416549008447,109.1399679077727,2.505417504255054,2.546644758831143,0.30856399498861087,0.9153026477818195,2.3209825944214546,0.959417809024659,3.0248559368359436,1194.8522864578233
3,13.488261133952195,4.332507811282326,2.5108582659627148,24.722181376132223,106.98801370365953,1.8346372113182965,1.2501646024760638,0.4376130866675846,0.8925251255580215,6.588596072878442,0.6155097355193551,1.382921559011272,593.396933893336
3,13.322029437460644,2.407558028643864,2.2961892128666763,19.025405790973984,110.97391738240881,1.6893771254156544,1.6075119948737933,0.43454052675668414,0.9549735639122334,0.8618509753216133,0.5096860323744055,0.9829801850775844,672.0211903431933
2,12.702340927999733,2.6891551603026467,2.0728119837892516,11.585918744236,85.80419193693888,2.4215741629173753,1.020394554794886,0.376502392780124,1.5824981739052322,4.530168829194198,1.043153840525557,2.3253507036975134,699.8617257613251
2,13.634051766468893,2.1279107834626476,2.05108877895181,18.623821314258564,89.54504857630205,2.439049611057035,2.481669906265915,0.3083669996455279,1.5780662497921185,7.687386124395964,1.2200297487110783,3.128704491714198,517.9665460724075
1,13.34742915076821,1.4341817593553197,2.3994886266266384,11.252177876513684,89.02136615907055,3.7421370165133863,4.4933702964211815,0.27007711683548974,2.292058734877921,6.239650352359263,1.4910433131837335,3.9313109397755124,1068.0318160620584
2,13.644669859685813,0.6861367646087149,2.039057492639187,17.840519732998878,109.66994768219993,2.050727173722305,3.0108517130518258,0.29938584381805183,1.7267071394896631,1.67259895241529,1.2659664040550727,2.203068901153178,560.6418515056433
1,13.627679029673669,2.5983172064845763,2.5218182109017073,15.467024205250311,103.96116267841634,2.5146193831251704,2.4377844236113253,0.35796816776168194,2.1427705304562323,3.950166122805709,1.1859439825606553,3.3789636741960942,1339.9171523444595
3,13.586298780435342,2.973604405643841,2.499390880902147,20.35193806440025,112.0266710714392,1.8426425645671614,0.7438600780781817,0.480294523322925,0.6444845852553402,2.5025059318224256,0.5706074993600944,1.742894961696031,951.9103649016525
2,12.33928420530168,2.4687559924463693,1.973004658006984,20.8056651522805,71.43888793125353,2.1499379268717016,1.4401474217307035,0.293802305166921,2.195685655853114,5.564446443600423,1.0970051932997895,2.25738172413663,462.3238733979161
2,12.39443667541799,3.136508966508357,2.003088655413702,21.47136885163549,88.33630926785891,2.2255222043848013,3.033269859703328,0.3771989161217913,1.612753908596513,0.6130905952205628,1.1120878922629942,3.247925983250413,851.6309915589572
3,13.102277222031683,2.943389071163993,2.390351598449748,18.913139872321832,121.96059974317134,0.9726291480680541,0.8694384489251615,0.6221245597306675,1.2124479440415992,6.474234491593664,0.6542554577189572,1.6006276600245406,883.2140586632172
1,13.876629055313906,2.2698827942484234,2.6320010317910083,13.925253715696016,91.24718091244672,3.1844814333071523,3.2532258993745313,0.3100394280276701,2.1355847824579435,3.9795436348010416,1.0925155176025405,3.3692892818431033,898.5524401903797
1,13.807902974636272,0.022431085399106987,2.4116721846757474,17.926352554494486,123.23232893139553,2.4979416559393925,2.2361858853382675,0.24985943651323705,2.5224734400374103,6.27955253002408,0.9858335714726146,3.519021854517082,1133.0554117615836
1,14.831763600542669,2.867659623202019,2.424813523408046,16.982269318164253,94.88108936218985,2.8277813302450223,2.714434052193473,0.31581748482704713,1.3374829583844203,6.714110052469873,1.274583447820361,3.0960430990493366,1221.0946876865942
3,12.925893944018837,4.306779060013981,2.6220617492239215,25.315612536967173,93.21609859189121,1.5879423755524078,0.06612157734499147,0.367471694015343,1.5573465879150847,14.130071171844502,0.5665651128120077,1.4193157259727265,615.9565004208449
1,13.23907771977359,2.6216762888408676,2.6868198949491093,19.36751309898166,96.74774370956524,2.6359198319381982,3.284762356891279,0.3680436101697887,1.5741615182652027,5.106697533206497,0.9051131036391561,2.3565794956251436,1339.8199626719233
1,14.887852461886666,2.1256746342928583,2.719445380494042,17.199471388339376,129.8943487814011,3.998524956012515,2.7509529833992525,0.36772567607634843,2.3388556457179,8.650479951173756,0.9249107155187855,3.6365149927989386,1410.884676699531
2,13.558511108246371,3.6077008140764404,2.0794594099046817,22.140403484478817,121.81624807900857,2.0052710198667567,1.951386337125276,0.30764871774462205,1.0927692019604953,2.0484593589666655,0.8953665706561518,2.8994275769077587,391.11420272379326
3,12.209690122183014,4.089599004680655,2.5364666124646815,20.012500744769056,94.214743118287,1.7969864210469013,0.602210513502544,0.43404806468367596,1.9658998440999453,6.232611028836974,0.6541659847978777,1.39508160552053,763.140666556488
2,10.806158229862485,1.477693680750923,1.5370749952776028,14.949764569557683,107.44246670574955,2.634332085671449,2.410584020103024,0.2729721471183708,1.56662143549043,3.352722871037052,0.9025798841888203,3.7369370320072757,649.7458796203804
1,12.592509061011063,2.0785629748060273,2.226293182980257,18.21871700089431,95.83098100270763,3.862956707311576,2.259406971050662,0.26423507870354596,2.453191707811375,2.7236293585305824,1.091844390844578,4.058857072912051,640.4373452118052
3,14.855788111106401,4.131183365786539,2.4601688949888914,16.140964302981637,93.4274160108832,1.333375149160375,0.5230355327520202,0.42486705632736893,1.040047392029034,0.0,0.7647910256117534,1.207993068674485,666.6961510452296
2,11.712157705841275,1.7471035588951598,2.638714161552974,18.08247964172405,81.6153803698718,1.9493184980217024,1.4040701159711402,0.3710403284395316,2.386092444650085,4.012620131694378,1.0022411147661083,2.71366757671814,266.5790430346249
1,14.107568473228312,1.8717356988288152,2.6024914783821522,20.852804939584146,103.66362692691227,2.6854696084135408,4.432875790266801,0.3513947783322327,1.5807574175642325,6.7670368993759995,0.9951215230062553,2.8533037675722253,1174.927096482584
3,14.121937959057172,2.2659431882140186,2.5538914401053474,22.536047818571735,92.30489596129318,2.461136792748185,0.27673616234471365,0.5227238756249002,1.5702096344954721,4.436570313515025,0.8292465300064329,1.5699795335764608,676.1404831924527
2,13.888769437009653,0.8624670857457271,2.2470236424351,24.956816655087533,93.53113856097094,2.454280769974856,1.324452724452778,0.39854763874868837,1.4982993101477713,5.351174591273323,1.1606124656721226,4.35605127595061,603.0024081945314
2,11.496770201933387,1.1622024348958715,2.2299413826578336,21.022277206671976,120.5262881610011,1.6708888180010528,2.818555350887906,0.3407410040197042,1.565762782270308,4.72313537417654,0.9065005776281472,3.097973555324909,538.1329966894498
1,13.981926256585481,1.7908994711911355,2.6424692278603676,11.48005037439021,109.03307439918092,3.348771027965398,1.6197006538825458,0.3815003234565543,2.1301775570962014,4.583143556306173,1.14858946125488,4.714071143306989,1157.559347711905
2,12.462353011196782,0.37410435379637264,2.3359552673421926,23.023986731773807,61.83373775901669,2.411990547717689,2.9961983645055033,0.2511323083177915,2.409560469550475,4.2064183989194115,0.952448695866575,2.8482116257351073,599.6573252659105
1,14.250706553866223,1.6087795281141635,2.5093003459982914,17.061606925962305,107.45643780641315,2.329813542655392,3.0025493603182274,0.32983986329963594,2.886777653300628,7.717137483474271,1.361445544051618,2.6482036572361265,1357.100664012276
1,12.504640091970185,2.5533601923799347,2.3142227730319136,18.46220265816883,97.61594784071903,1.6487778135614173,1.4826609571474902,0.29384679573291056,2.0766113011706078,3.468158094761949,1.1494029442288325,2.040166357657107,1085.9029381909254
2,12.534121126934089,2.124384301577336,2.1375817750849007,21.370536037162047,89.95815264809767,2.3009689271855915,3.0618462009938106,0.2694111691248323,2.1485404949532323,6.020572436026528,1.0170124620309813,1.6705427075651011,416.5719480261741
1,12.841500426537078,3.1681108735000674,2.634165792671846,18.59654074080091,113.52198917089072,2.8319171299210364,2.154525978233035,0.29606436465549807,1.439530036171764,7.753272992192473,1.0394119665897006,2.608661906181092,1012.119491762285
1,14.205925343023473,1.1810049890779275,2.3367601711566666,18.90570694885939,113.3165321339045,2.826204947983662,3.0879411926440796,0.392213191663074,1.4977314555916355,6.777382029067686,1.031693028659255,3.02197678180549,1422.546510224298
3,13.412305051232451,3.576219602926042,2.501890363427808,20.06015411646455,104.87206685222874,1.5657994618630764,1.1076885067816264,0.49538307356117484,0.8732420672639456,11.884564172582138,0.6364036554885951,2.035545431243704,691.1518768596561
2,12.483325537342647,1.37969484615458,2.0452292232979654,20.15464940288857,114.27039255893507,2.5035440834809934,1.8294515375771427,0.429452883958351,0.19421411589126314,5.680506714751649,0.838631484334409,2.6734086634002145,336.21182654369545
2,12.373624434840243,2.5435179727304167,1.9433901560924627,19.380362365006025,67.21824773658712,2.425580486206851,2.572453035983001,0.31651321839305635,2.361253514012116,0.8839533607352705,0.8689187631769197,3.007937536579184,676.3944335101082
2,12.847551044036845,1.9819458858072994,2.452465622392518,19.970406622437334,96.15219875163446,1.1309716303526618,2.7689192025328113,0.39118396283081935,2.0790249538312295,0.0,1.25972121752588,2.8004339119515507,685.9847022277901
1,13.100646830436936,2.0585216279448266,2.2771909743895717,17.708846632707395,105.76577840899637,2.6822942890681696,2.14504143092173,0.24385829355453337,2.413666033561514,6.672091187783588,0.9231422657282029,3.2375459676918736,1322.150878654447
2,12.715092038954452,1.9403526198433805,1.859567492618454,16.682520365328255,89.7954788958867,1.880863410833987,1.9635109488206246,0.3650984932407396,1.8495494496347982,3.2175924683206354,1.0835151808208823,2.9167504164417686,201.8517490824422
2,12.436857256437674,2.980654396007612,2.5606025205578153,24.20468122057167,105.42737247680328,1.5927773471255389,3.2924050185798004,0.2568289146283181,1.7382913779671263,1.8363627829608968,1.0229447818747708,3.0673945738729835,562.4530828256928
2,12.26333351040822,1.1827883208521766,1.5369703245208473,23.192711623845906,107.05213493585069,2.058083119156165,2.1489032235741568,0.40643452959336895,0.8243525301255942,2.2913135917604843,1.117369114758401,2.1650550287935277,558.0885953501609
3,13.860454085062589,3.1818390907318577,2.6622309860494693,17.145125769552024,99.17895580534876,1.1289468844582276,0.9463617095287362,0.519819865108757,1.0585257542748208,0.0,0.7098948146796494,1.8721649627627441,698.2202981976842
3,12.47552824166762,4.131605987754395,2.294276304850203,23.041147927206325,93.41180421708215,1.6083711213281906,0.8075952454201601,0.3498031289796675,1.4766967643512452,5.103974478160479,0.6671400084659981,1.2424862751722545,131.59427117009568
1,13.698867343526263,2.28996862631982,2.212392409594357,23.168837468838234,107.81699810997685,2.912200564439229,3.647705293986797,0.32848073853893706,2.052241136509809,3.7277182415846895,1.1260055699990394,4.449776657603023,1493.8263933387884
2,12.774345967127037,2.343799097451498,2.1862665789254647,19.806398862890354,95.57551797597405,2.130618919120616,2.8036317552602843,0.5589470701432215,1.3168290253461616,0.5929979812502628,1.020288974681362,4.350434322462961,385.82309282875224
3,14.203980494323847,3.169563841861662,2.550574909440588,25.937238600427413,113.56367267685107,2.4015843929234126,1.1091148211609136,0.44678902750114335,0.6332923077170194,6.236695050329018,0.6056753404683808,2.635214795699038,587.4058098254237
3,14.134049284202865,4.031536915299155,2.1377084086125935,22.017468714099852,104.71072375370515,2.1816655769493574,1.4696324952244006,0.3486415227354918,0.9180912959642782,1.9478698782020274,0.6665980140893019,1.8851976847563872,809.5808926685185
2,11.284136110860159,0.8489434595917376,2.5454143274665424,20.10788578611877,106.13565154849066,2.225291923110449,2.121721981831894,0.44444554253783974,1.337138083173487,3.5541639694207863,0.9791497182424453,2.63233715036358,463.4599766154236
2,12.469804770471699,1.68876394214367,2.3420960649891462,16.059858323203915,118.75874184345317,2.165638363668013,2.9156259570593335,0.39084528117399336,1.8138090773853541,4.510929906069052,1.0792479416019047,3.2463519731245,720.6769472307917
1,12.438532780046895,0.8267414873342247,2.011368920892778,16.353788845544162,114.54150798374785,3.8315556543833784,3.048167197986193,0.4202892436457033,0.9615310084138737,1.646288038270248,1.0522233221544735,3.431164505278729,1095.551217800807
2,13.122437491257426,1.4826781043412487,2.611494744903183,20.466637405161524,108.97193206002395,2.4717557213390164,1.4821596418566623,0.3020805150914284,2.094680800614769,2.6837538291447873,0.9855986690433803,2.335580129770869,578.5050532981734
3,14.557019594364293,3.0629021818589033,2.2901366407763604,21.254265731102205,96.02353115407645,2.031974436854502,0.09498643837226728,0.3451685822768281,0.8255909482314905,11.30930418996796,0.8610613372581924,1.6340423438435125,588.7550508707079
3,13.54663101765475,1.3793235294801545,2.539007662815223,19.923614781668526,100.90123624992336,2.3893770764323867,1.1756409058221786,0.4158322416884751,0.8891707988504964,0.0,0.6180846680757579,1.5871026949158145,432.4487103141239
2,12.453264341874295,1.4512513783365226,2.604169276416321,17.252011610586855,91.75540557268789,1.9725452285319456,3.156293855578225,0.3776899298860417,2.095603824339631,0.3591680464653164,1.0593755292456184,3.387089553505359,524.9185863162415
3,12.705892252034353,5.103738628506149,2.707779932759516,24.11932260574375,100.23484866540487,1.3243630824779924,0.432908905180677,0.4870262694739182,1.3606233595199262,13.222778034092862,0.7550450092536138,1.0186446672256801,821.9219949850774
2,12.867606464461534,2.311158384882778,2.6140282986839964,22.48842571324166,92.5571689052287,1.5488789524037423,1.9474130221812016,0.283453159121163,1.305543509595686,4.548928376929632,1.2136894954786548,3.104962771999099,324.2463592604761
2,13.844752452764116,3.991503576636398,2.5904262068720114,23.66036883621028,104.66224627877159,2.630314981129984,1.6976344270801706,0.28636210049199234,1.5883465158686336,3.0162270624996443,0.9801449145739998,3.2769408450503277,661.9829177455701
2,12.156346933038963,1.902695460490068,1.9693522918687734,18.759437281020354,80.19766705571452,2.1166091276413517,3.3495471905039107,0.23652889713617792,0.7993549150403969,6.33176406153709,1.0069743955132948,2.4986285389638474,675.265035921184
1,14.06875485049967,1.6490338341809199,2.7150525567401345,14.31653104772426,113.38014398737293,3.231446830259133,2.695217275831129,0.3160906417793694,1.0492427680579939,7.636781603791734,1.0341137008979815,2.814548346047053,1408.1636662668611
1,14.743617621142409,1.9379898784196659,2.6807772375362453,17.937706422869564,98.96628120486344,3.078521099635553,4.394993641148692,0.2871339168712039,2.963957685953524,0.0,1.1750663506125314,3.2291920064019566,1018.5868757153643
3,13.160401248731015,4.085496368672103,2.0712290367732917,14.719960664496124,93.34218055151123,1.1428865325977702,0.5714997150116563,0.42669977130642756,1.046830572751715,13.438462346155962,0.722674476460232,1.8122087182287645,739.8415645122898
1,13.885677314543152,2.7484665799954104,2.4977010218617934,16.739722811205517,102.89838475941443,1.8641754863574977,2.317743328276868,0.25314889832321696,2.618843113828863,6.3134497002160925,0.8131743782492173,3.3903770991884605,993.7112209596845
3,14.292296213337583,1.3548790666891206,2.1943005950439507,21.013658838372233,81.49783328708884,1.6026240620498886,1.5044321712630477,0.4418797839466366,1.293052326058726,1.9369013956682597,0.6283638591960522,1.5149135926574677,560.3164165195593
1,13.794255295719418,0.7200391002589459,2.175082670146004,16.187180404781778,125.41691603405776,2.668669708100021,1.5971084831313422,0.2703405548731244,1.714547972571584,0.0,1.0523987186875063,3.012964519458099,1306.2036394310778
1,13.153274104125865,1.902969640045442,2.2322466890677375,15.640340243578574,92.64825568770947,4.1367185877248165,3.0124424678139903,0.23402195936059314,2.045506339299271,5.273892046704908,1.029064256065349,3.5876333560295293,1323.9197282036712
2,13.593463599337136,1.47111573713106,2.5528174416950757,20.111381711867637,91.99129191298002,2.687176366242803,2.5761957012417964,0.21812470587141755,2.313504771365689,6.147784535377852,0.9611881028339517,3.105608014059323,589.56273924639
2,13.001214272671959,1.989630369920174,2.052388334465384,22.572065867469387,101.36611798258417,2.6934043388149753,2.563675415227838,0.45445974437874015,1.3277347463353217,6.021136012581338,1.051735956516164,4.062898697396401,403.79751255993784
1,12.210092845970491,1.9208799604872113,2.173016709888932,18.7108780975634,110.53021795288697,2.2196793410239453,2.507242436050242,0.20526291824888385,1.857378213854243,7.707724490742823,0.921998353513024,3.5127516305521342,951.7555482903646
1,13.411222987543677,2.387300493044852,2.6265374956619776,14.71536503631416,116.2795956668077,3.7347209868112676,3.3603601109658046,0.44014366500464525,1.3738233446095702,2.6921872764499697,0.8109791651534011,4.187310131812644,1294.1116746863227
